elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm,cd_balance_ratio,cd_balance_error,cd_balance_span,cd_center_ready_scans,left_side_heading_deg,left_side_line_points,left_side_line_extent_mm,left_side_line_linearity,right_side_heading_deg,right_side_line_points,right_side_line_extent_mm,right_side_line_linearity,observed_slot_heading_deg,filtered_slot_heading_deg,slot_heading_span_deg,parallel_heading_ready_scans,parallel_correction_cycles
36.906661,1785218605.544813156,reverse_align,-80,56,-29,gap_midpoint_reverse center=+17.0 entrySteer=+3.96 eq5=-1.09 pair=filtered,27,27,22,5,6,2,2,0,0,0,0,38,2,0,0,5,1,5.468750,35.937500,20.703125,3102.500000,1949.250000,1,5.468750,34.984375,20.226562,3102.500000,2000.000000,1681.088628,16.968908,median_filtered_pair,1102.500000,-7.000000,5.908711,-1.091289,3.959412,16.968908,0,0,3,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
36.996254,1785218605.657630920,reverse_align,-80,57,-29,gap_midpoint_reverse center=+17.1 entrySteer=+4.00 eq5=-0.53 pair=filtered,34,34,24,10,6,2,2,0,0,0,0,39,2,0,0,5,1,7.875000,35.937500,21.906250,3197.750000,1949.250000,1,5.468750,35.937500,20.703125,3102.500000,1949.250000,1732.122276,17.145547,median_filtered_pair,1153.250000,-7.000000,6.465208,-0.534792,4.000628,17.145547,0,0,3,0,0,,,,,,,0,,0,,,-40.998060,4,214.703472,519.245333,-40.998060,,,0,0
37.086050,1785218605.766705990,reverse_align,-80,63,-29,gap_midpoint_reverse center=+18.4 entrySteer=+4.30 eq5=+0.58 pair=filtered,28,28,20,8,10,2,2,0,0,0,0,40,2,0,0,5,1,7.875000,36.390625,22.132812,3197.750000,1924.000000,1,7.875000,35.937500,21.906250,3197.750000,1949.250000,1739.071154,18.437244,median_filtered_pair,1248.500000,-7.000000,7.577268,0.577268,4.302024,18.437244,0,0,3,0,0,,,,,,,0,,0,,,-35.968447,5,214.292015,82.089175,-35.968447,,,0,0
37.173480,1785218605.879828930,reverse_align,-80,64,-29,gap_midpoint_reverse center=+18.5 entrySteer=+4.32 eq5=+0.89 pair=filtered,30,30,24,6,6,2,2,0,0,0,0,41,2,0,0,5,1,7.875000,36.390625,22.132812,3197.750000,1924.000000,1,7.875000,36.390625,22.132812,3197.750000,1924.000000,1764.989814,18.516734,median_filtered_pair,1273.750000,-7.000000,7.886857,0.886857,4.320571,18.516734,0,0,3,0,0,,,,,,,0,,0,,,-39.939923,4,157.560163,97.243677,-39.939923,,,0,0
37.268768,1785218605.989379168,reverse_align,-80,64,-29,gap_midpoint_reverse center=+18.5 entrySteer=+4.32 eq5=+0.89 pair=filtered,33,33,24,9,2,1,2,0,0,0,0,42,2,0,0,5,1,7.875000,37.031250,22.453125,3197.750000,1849.000000,1,7.875000,36.390625,22.132812,3197.750000,1924.000000,1764.989814,18.516734,median_filtered_pair,1273.750000,-7.000000,7.886857,0.886857,4.320571,18.516734,0,0,3,0,0,,,,,,,0,,0,,,-42.267011,4,205.000357,327.930383,-42.267011,,,0,0
37.359364,1785218606.101485968,reverse_align,-80,63,-29,gap_midpoint_reverse center=+18.5 entrySteer=+4.31 eq5=+1.84 pair=filtered,29,29,21,7,2,1,2,0,0,0,0,43,2,0,0,5,1,8.265625,37.031250,22.648438,3158.000000,1849.000000,1,7.875000,37.031250,22.453125,3197.750000,1849.000000,1821.388582,18.477189,median_filtered_pair,1348.750000,-7.000000,8.842976,1.842976,4.311344,18.477189,0,0,3,0,0,,,,,,,0,,0,,,-52.424571,4,153.103654,26.843013,-52.424571,,,0,0
37.451095,1785218606.101485968,reverse_align,-80,63,-29,gap_midpoint_reverse center=+18.5 entrySteer=+4.31 eq5=+1.84 pair=filtered,29,29,21,7,2,1,2,0,0,0,0,43,2,0,0,5,1,8.265625,37.031250,22.648438,3158.000000,1849.000000,1,7.875000,37.031250,22.453125,3197.750000,1849.000000,1821.388582,18.477189,median_filtered_pair,1348.750000,-7.000000,8.842976,1.842976,4.311344,18.477189,0,0,3,0,0,,,,,,,0,,0,,,-52.424571,4,153.103654,26.843013,-52.424571,,,0,0
37.540793,1785218606.215844154,reverse_align,-80,65,-29,gap_midpoint_reverse center=+18.8 entrySteer=+4.39 eq5=+1.33 pair=filtered,25,25,18,7,2,1,2,0,0,0,0,44,2,0,0,5,1,8.265625,37.031250,22.648438,3158.000000,1849.000000,1,8.265625,37.031250,22.648438,3158.000000,1849.000000,1776.128703,18.812996,median_filtered_pair,1309.000000,-7.000000,8.329422,1.329422,4.389699,18.812996,0,0,3,0,0,,,,,,,0,,0,,,-38.707297,4,201.277264,389.383787,-38.707297,,,0,0
37.631703,1785218606.327183962,reverse_align,-80,65,-29,gap_midpoint_reverse center=+18.8 entrySteer=+4.39 eq5=+1.33 pair=filtered,27,27,20,7,2,1,2,0,0,0,0,45,2,0,0,5,1,9.203125,38.125000,23.664062,3195.750000,1790.250000,1,8.265625,37.031250,22.648438,3158.000000,1849.000000,1776.128703,18.812996,median_filtered_pair,1309.000000,-7.000000,8.329422,1.329422,4.389699,18.812996,0,0,3,0,0,,,,,,,0,,0,,,-43.625114,5,246.132850,62.937944,-43.625114,,,0,0
37.721697,1785218606.439078808,reverse_align,-80,69,-29,gap_midpoint_reverse center=+19.5 entrySteer=+4.55 eq5=+2.60 pair=filtered,27,27,23,4,2,1,2,0,0,0,0,46,2,0,0,5,1,9.203125,38.125000,23.664062,3195.750000,1790.250000,1,9.203125,38.125000,23.664062,3195.750000,1790.250000,1844.593399,19.506173,median_filtered_pair,1405.500000,-7.000000,9.602786,2.602786,4.551440,19.506173,0,0,3,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
37.813378,1785218606.549263000,reverse_align,-80,69,-29,gap_midpoint_reverse center=+19.5 entrySteer=+4.55 eq5=+2.60 pair=filtered,29,29,23,6,2,1,2,0,0,0,0,47,2,0,0,5,1,9.203125,38.328125,23.765625,3195.750000,1741.500000,1,9.203125,38.125000,23.664062,3195.750000,1790.250000,1844.593399,19.506173,median_filtered_pair,1405.500000,-7.000000,9.602786,2.602786,4.551440,19.506173,0,0,3,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
37.904331,1785218606.549263000,reverse_align,-80,69,-29,gap_midpoint_reverse center=+19.5 entrySteer=+4.55 eq5=+2.60 pair=filtered,29,29,23,6,2,1,2,0,0,0,0,47,2,0,0,5,1,9.203125,38.328125,23.765625,3195.750000,1741.500000,1,9.203125,38.125000,23.664062,3195.750000,1790.250000,1844.593399,19.506173,median_filtered_pair,1405.500000,-7.000000,9.602786,2.602786,4.551440,19.506173,0,0,3,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
37.994302,1785218606.661062956,reverse_align,-80,68,-29,gap_midpoint_reverse center=+19.4 entrySteer=+4.52 eq5=+3.28 pair=filtered,31,31,26,5,4,2,2,0,0,0,0,48,2,0,0,5,1,9.203125,38.328125,23.765625,3195.750000,1741.500000,1,9.203125,38.328125,23.765625,3195.750000,1741.500000,1876.758317,19.390004,median_filtered_pair,1454.250000,-7.000000,10.280487,3.280487,4.524334,19.390004,0,0,3,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
38.083817,1785218606.775310993,reverse_align,-80,68,-29,gap_midpoint_reverse center=+19.4 entrySteer=+4.52 eq5=+3.28 pair=filtered,28,28,19,9,3,2,2,0,0,0,0,49,2,0,0,5,1,9.203125,38.328125,23.765625,3195.750000,1741.500000,1,9.203125,38.328125,23.765625,3195.750000,1741.500000,1876.758317,19.390004,median_filtered_pair,1454.250000,-7.000000,10.280487,3.280487,4.524334,19.390004,0,0,3,0,0,,,,,,,0,,0,,,-39.340266,5,188.305237,89.592398,-39.340266,,,0,0
38.173690,1785218606.887573957,reverse_align,-80,68,-29,gap_midpoint_reverse center=+19.4 entrySteer=+4.52 eq5=+3.28 pair=filtered,29,29,22,7,2,1,2,0,0,0,0,50,2,0,0,5,1,7.093750,39.203125,23.148438,3049.750000,1686.250000,1,9.203125,38.328125,23.765625,3195.750000,1741.500000,1876.758317,19.390004,median_filtered_pair,1454.250000,-7.000000,10.280487,3.280487,4.524334,19.390004,0,0,3,0,0,,,,,,,0,,0,,,-41.331359,4,184.576660,4650.454679,-41.331359,,,0,0
38.264767,1785218606.999083996,reverse_align,-80,63,-29,gap_midpoint_reverse center=+18.4 entrySteer=+4.30 eq5=+2.04 pair=filtered,22,22,15,7,2,1,2,0,0,0,0,51,2,0,0,5,1,6.640625,39.203125,22.921875,2994.500000,1686.250000,1,7.093750,39.203125,23.148438,3049.750000,1686.250000,1852.679358,18.412196,median_filtered_pair,1363.500000,-7.000000,9.037448,2.037448,4.296179,18.412196,0,0,3,0,0,,,,,,,0,,0,,,-39.020299,6,230.363382,58.801608,-39.020299,,,0,0
38.360287,1785218606.999083996,reverse_align,-80,63,-29,gap_midpoint_reverse center=+18.4 entrySteer=+4.30 eq5=+2.04 pair=filtered,22,22,15,7,2,1,2,0,0,0,0,51,2,0,0,5,1,6.640625,39.203125,22.921875,2994.500000,1686.250000,1,7.093750,39.203125,23.148438,3049.750000,1686.250000,1852.679358,18.412196,median_filtered_pair,1363.500000,-7.000000,9.037448,2.037448,4.296179,18.412196,0,0,3,0,0,,,,,,,0,,0,,,-39.020299,6,230.363382,58.801608,-39.020299,,,0,0
38.448893,1785218607.111475945,reverse_align,-80,62,-29,gap_midpoint_reverse center=+18.3 entrySteer=+4.26 eq5=+1.32 pair=filtered,27,27,21,6,2,1,2,0,0,0,0,52,2,0,0,5,1,6.421875,39.968750,23.195312,2979.750000,1625.750000,1,6.640625,39.203125,23.148438,2994.500000,1686.250000,1816.321642,18.255110,median_filtered_pair,1308.250000,-7.000000,8.319879,1.319879,4.259526,18.255110,0,0,3,0,0,,,,,,,0,,0,,,-43.112824,4,181.775266,204.992635,-43.112824,,,0,0
38.537410,1785218607.220985174,reverse_align,-80,62,-29,gap_midpoint_reverse center=+18.1 entrySteer=+4.23 eq5=+1.91 pair=filtered,29,29,21,8,2,1,2,0,0,0,0,53,2,0,0,5,1,6.406250,39.968750,23.187500,2969.500000,1625.750000,1,6.421875,39.968750,23.187500,2979.750000,1625.750000,1856.641310,18.131331,median_filtered_pair,1354.000000,-7.000000,8.911953,1.911953,4.230644,18.131331,0,0,3,0,0,,,,,,,0,,0,,,-44.944147,6,222.886058,85.402226,-44.944147,,,0,0
38.626518,1785218607.335194111,reverse_align,-80,62,-29,gap_midpoint_reverse center=+18.1 entrySteer=+4.23 eq5=+1.78 pair=filtered,27,27,22,5,2,1,2,0,0,0,0,54,2,0,0,5,1,6.203125,39.968750,23.085938,2935.250000,1625.750000,1,6.406250,39.968750,23.187500,2969.500000,1625.750000,1848.071729,18.148030,median_filtered_pair,1343.750000,-7.000000,8.777534,1.777534,4.234540,18.148030,0,0,3,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
38.716437,1785218607.447395086,reverse_align,-80,62,-29,gap_midpoint_reverse center=+18.1 entrySteer=+4.22 eq5=+1.34 pair=filtered,27,27,21,6,3,1,2,0,0,0,0,55,2,0,0,5,1,5.750000,39.968750,22.859375,2899.500000,1625.750000,1,6.203125,39.968750,23.085938,2935.250000,1625.750000,1823.371800,18.105989,median_filtered_pair,1309.500000,-7.000000,8.335786,1.335786,4.224731,18.105989,0,0,3,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
38.804543,1785218607.447395086,reverse_align,-80,62,-29,gap_midpoint_reverse center=+18.1 entrySteer=+4.22 eq5=+1.34 pair=filtered,27,27,21,6,3,1,2,0,0,0,0,55,2,0,0,5,1,5.750000,39.968750,22.859375,2899.500000,1625.750000,1,6.203125,39.968750,23.085938,2935.250000,1625.750000,1823.371800,18.105989,median_filtered_pair,1309.500000,-7.000000,8.335786,1.335786,4.224731,18.105989,0,0,3,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
38.898668,1785218607.558753967,reverse_align,-80,61,-29,gap_midpoint_reverse center=+17.9 entrySteer=+4.18 eq5=+0.89 pair=filtered,30,30,21,9,2,1,2,0,0,0,0,56,2,0,0,5,1,5.375000,41.078125,23.226562,2865.000000,1572.000000,1,5.750000,39.968750,23.085938,2899.500000,1625.750000,1803.998418,17.907418,median_filtered_pair,1273.750000,-7.000000,7.886857,0.886857,4.178398,17.907418,0,0,3,0,0,,,,,,,0,,0,,,-43.280448,5,173.127255,67.777109,-43.280448,,,0,0
38.988626,1785218607.669360876,reverse_align,-80,60,-29,gap_midpoint_reverse center=+17.9 entrySteer=+4.17 eq5=+1.13 pair=filtered,34,34,28,6,2,1,2,0,0,0,0,57,2,0,0,5,1,5.078125,41.078125,23.078125,2833.000000,1572.000000,1,5.375000,41.078125,23.078125,2865.000000,1572.000000,1834.340373,17.864951,median_filtered_pair,1293.000000,-7.000000,8.127044,1.127044,4.168488,17.864951,0,0,3,0,0,,,,,,,0,,0,,,-47.126302,4,128.047893,1424.971219,-47.126302,,,0,0
39.076795,1785218607.781039000,reverse_align,-80,60,-29,gap_midpoint_reverse center=+17.8 entrySteer=+4.14 eq5=+0.73 pair=filtered,35,35,25,10,2,1,2,0,0,0,0,58,2,0,0,5,1,5.078125,42.281250,23.679688,2833.000000,1508.250000,1,5.078125,41.078125,23.226562,2833.000000,1572.000000,1814.165776,17.764143,median_filtered_pair,1261.000000,-7.000000,7.729755,0.729755,4.144967,17.764143,0,0,3,0,0,,,,,,,0,,0,,,-43.907209,6,208.730968,319.958804,-43.907209,,,0,0
39.166985,1785218607.895735979,reverse_align,-80,60,-29,gap_midpoint_reverse center=+17.8 entrySteer=+4.16 eq5=+1.53 pair=filtered,33,33,23,10,2,1,2,0,0,0,0,59,2,0,0,5,1,5.031250,42.281250,23.656250,2808.000000,1508.250000,1,5.078125,42.281250,23.656250,2833.000000,1508.250000,1869.237200,17.815688,median_filtered_pair,1324.750000,-7.000000,8.531068,1.531068,4.156994,17.815688,0,0,3,0,0,,,,,,,0,,0,,,-43.299956,7,250.544510,77.267894,-43.299956,,,0,0
39.257662,1785218607.895735979,reverse_align,-80,60,-29,gap_midpoint_reverse center=+17.8 entrySteer=+4.16 eq5=+1.53 pair=filtered,33,33,23,10,2,1,2,0,0,0,0,59,2,0,0,5,1,5.031250,42.281250,23.656250,2808.000000,1508.250000,1,5.078125,42.281250,23.656250,2833.000000,1508.250000,1869.237200,17.815688,median_filtered_pair,1324.750000,-7.000000,8.531068,1.531068,4.156994,17.815688,0,0,3,0,0,,,,,,,0,,0,,,-43.299956,7,250.544510,77.267894,-43.299956,,,0,0
39.348055,1785218608.008399010,reverse_align,-80,60,-29,gap_midpoint_reverse center=+17.9 entrySteer=+4.17 eq5=+1.21 pair=filtered,21,21,10,11,2,1,2,0,0,0,0,60,2,0,0,5,1,4.640625,42.281250,23.460938,2753.000000,1508.250000,1,5.031250,42.281250,23.656250,2808.000000,1508.250000,1848.588875,17.861283,median_filtered_pair,1299.750000,-7.000000,8.212118,1.212118,4.167633,17.861283,0,0,3,0,0,,,,,,,0,,0,,,-44.152182,6,207.126350,84.495134,-44.152182,,,0,0
39.441816,1785218608.118968010,reverse_align,-80,60,-29,gap_midpoint_reverse center=+17.8 entrySteer=+4.15 eq5=+0.53 pair=filtered,24,24,9,15,2,1,2,0,0,0,0,61,2,0,0,5,1,4.640625,42.921875,23.781250,2753.000000,1460.500000,1,4.640625,42.281250,23.656250,2753.000000,1508.250000,1810.500436,17.775440,median_filtered_pair,1244.750000,-7.000000,7.531818,0.531818,4.147603,17.775440,0,0,3,0,0,,,,,,,0,,0,,,-43.461538,7,244.556080,94.623924,-43.461538,,,0,0
39.529112,1785218608.230963945,reverse_align,-80,60,-29,gap_midpoint_reverse center=+17.7 entrySteer=+4.13 eq5=+1.12 pair=filtered,22,22,11,11,2,1,2,0,0,0,0,62,2,0,0,5,1,4.203125,42.921875,23.562500,2715.000000,1460.500000,1,4.640625,42.921875,23.562500,2753.000000,1460.500000,1843.813766,17.704086,median_filtered_pair,1292.500000,-7.000000,8.120760,1.120760,4.130953,17.704086,0,0,3,0,0,,,,,,,0,,0,,,-43.320441,5,200.923531,561.650438,-43.320441,,,0,0
39.617637,1785218608.341780901,reverse_align,-80,59,-29,gap_midpoint_reverse center=+17.5 entrySteer=+4.09 eq5=+0.65 pair=filtered,20,20,7,13,3,1,2,0,0,0,0,63,2,0,0,5,1,3.921875,42.921875,23.421875,2688.500000,1460.500000,1,4.203125,42.921875,23.562500,2715.000000,1460.500000,1821.179067,17.536485,median_filtered_pair,1254.500000,-7.000000,7.650272,0.650272,4.091847,17.536485,0,0,3,0,0,,,,,,,0,,0,,,-43.996182,6,199.179859,55.600471,-43.996182,,,0,0
39.705893,1785218608.341780901,reverse_align,-80,59,-29,gap_midpoint_reverse center=+17.5 entrySteer=+4.09 eq5=+0.65 pair=filtered,20,20,7,13,3,1,2,0,0,0,0,63,2,0,0,5,1,3.921875,42.921875,23.421875,2688.500000,1460.500000,1,4.203125,42.921875,23.562500,2715.000000,1460.500000,1821.179067,17.536485,median_filtered_pair,1254.500000,-7.000000,7.650272,0.650272,4.091847,17.536485,0,0,3,0,0,,,,,,,0,,0,,,-43.996182,6,199.179859,55.600471,-43.996182,,,0,0
39.793497,1785218608.456506014,reverse_align,-80,58,-29,gap_midpoint_reverse center=+17.4 entrySteer=+4.07 eq5=+0.33 pair=filtered,17,17,7,10,2,1,2,0,0,0,0,64,2,0,0,5,1,3.468750,43.781250,23.625000,2648.250000,1419.750000,1,3.921875,42.921875,23.562500,2688.500000,1460.500000,1805.015497,17.438537,median_filtered_pair,1228.000000,-7.000000,7.330478,0.330478,4.068992,17.438537,0,0,3,0,0,,,,,,,0,,0,,,-43.365543,5,153.121990,149.555686,-43.365543,,,0,0
39.881075,1785218608.566771030,reverse_align,-80,58,-29,gap_midpoint_reverse center=+17.4 entrySteer=+4.06 eq5=+0.34 pair=filtered,17,17,5,12,2,1,2,0,0,0,0,65,2,0,0,5,1,3.640625,43.781250,23.710938,2575.250000,1419.750000,1,3.640625,43.781250,23.625000,2648.250000,1419.750000,1811.179157,17.414637,median_filtered_pair,1228.500000,-7.000000,7.336448,0.336448,4.063415,17.414637,0,0,3,0,0,,,,,,,0,,0,,,-44.593947,7,231.264557,137.924554,-44.593947,,,0,0
39.972540,1785218608.679286957,reverse_align,-80,59,-29,gap_midpoint_reverse center=+17.7 entrySteer=+4.12 eq5=-0.51 pair=filtered,13,13,4,9,2,1,2,0,0,0,0,66,2,0,0,5,1,3.640625,44.703125,24.171875,2575.250000,1383.000000,1,3.640625,43.781250,23.710938,2575.250000,1419.750000,1748.575225,17.678558,median_filtered_pair,1155.500000,-7.000000,6.490460,-0.509540,4.124997,17.678558,0,0,3,0,0,,,,,,,0,,0,,,-48.628869,4,113.410860,300.845635,-48.628869,,,0,0
40.060619,1785218608.789865971,reverse_align,-80,60,-29,gap_midpoint_reverse center=+17.7 entrySteer=+4.14 eq5=-0.09 pair=filtered,12,12,1,11,2,1,2,0,0,0,0,67,2,0,0,5,1,3.640625,44.703125,24.171875,2575.250000,1383.000000,1,3.640625,44.703125,24.171875,2575.250000,1383.000000,1781.516012,17.735904,median_filtered_pair,1192.250000,-7.000000,6.909875,-0.090125,4.138378,17.735904,0,0,3,0,0,,,,,,,0,,0,,,-47.681470,5,228.310796,236.664167,-47.681470,,,0,0
40.146894,1785218608.789865971,reverse_align,-80,60,-29,gap_midpoint_reverse center=+17.7 entrySteer=+4.14 eq5=-0.09 pair=filtered,12,12,1,11,2,1,2,0,0,0,0,67,2,0,0,5,1,3.640625,44.703125,24.171875,2575.250000,1383.000000,1,3.640625,44.703125,24.171875,2575.250000,1383.000000,1781.516012,17.735904,median_filtered_pair,1192.250000,-7.000000,6.909875,-0.090125,4.138378,17.735904,0,0,3,0,0,,,,,,,0,,0,,,-47.681470,5,228.310796,236.664167,-47.681470,,,0,0
40.235119,1785218608.900965214,reverse_align,-80,60,-29,gap_midpoint_reverse center=+17.7 entrySteer=+4.14 eq5=-0.09 pair=filtered,15,15,5,10,2,1,2,0,0,0,0,68,2,0,0,5,1,3.640625,45.859375,24.750000,2575.250000,1337.750000,1,3.640625,44.703125,24.171875,2575.250000,1383.000000,1781.516012,17.735904,median_filtered_pair,1192.250000,-7.000000,6.909875,-0.090125,4.138378,17.735904,0,0,3,0,0,,,,,,,0,,0,,,-51.367832,7,232.955318,74.457174,-51.367832,,,0,0
40.323085,1785218609.015465975,reverse_align,-80,60,-29,gap_midpoint_reverse center=+17.8 entrySteer=+4.15 eq5=+0.44 pair=filtered,14,14,3,11,2,1,2,0,0,0,0,69,2,0,0,5,1,3.640625,45.859375,24.750000,2575.250000,1337.750000,1,3.640625,45.859375,24.750000,2575.250000,1337.750000,1821.756988,17.789121,median_filtered_pair,1237.500000,-7.000000,7.444336,0.444336,4.150795,17.789121,0,0,3,0,0,,,,,,,0,,0,,,-44.222204,6,222.152699,155.267498,-44.222204,,,0,0
40.411615,1785218609.127388954,reverse_align,-80,60,-29,gap_midpoint_reverse center=+17.8 entrySteer=+4.15 eq5=+0.44 pair=filtered,14,14,3,11,2,1,2,0,0,0,0,70,2,1,0,5,1,3.406250,47.125000,25.265625,2553.000000,1296.000000,1,3.640625,45.859375,24.750000,2575.250000,1337.750000,1821.756988,17.789121,median_filtered_pair,1237.500000,-7.000000,7.444336,0.444336,4.150795,17.789121,0,0,3,0,0,,,,,,,0,,0,,,-42.209312,7,215.181921,130.246638,-42.209312,,,0,0
40.504109,1785218609.238718033,reverse_align,-80,60,-29,gap_midpoint_reverse center=+17.8 entrySteer=+4.15 eq5=+0.68 pair=filtered,13,13,3,10,2,1,2,0,0,0,0,71,2,1,0,5,1,2.796875,47.125000,24.960938,2431.750000,1296.000000,1,3.406250,47.125000,24.960938,2553.000000,1296.000000,1847.911238,17.801546,median_filtered_pair,1257.000000,-7.000000,7.680794,0.680794,4.153694,17.801546,0,0,3,0,0,,,,,,,0,,0,,,-44.220966,6,180.340433,97.242736,-44.220966,,,0,0
40.591661,1785218609.238718033,reverse_align,-80,60,-29,gap_midpoint_reverse center=+17.8 entrySteer=+4.15 eq5=+0.68 pair=filtered,13,13,3,10,2,1,2,0,0,0,0,71,2,1,0,5,1,2.796875,47.125000,24.960938,2431.750000,1296.000000,1,3.406250,47.125000,24.960938,2553.000000,1296.000000,1847.911238,17.801546,median_filtered_pair,1257.000000,-7.000000,7.680794,0.680794,4.153694,17.801546,0,0,3,0,0,,,,,,,0,,0,,,-44.220966,6,180.340433,97.242736,-44.220966,,,0,0
40.680358,1785218609.349465132,reverse_align,-80,60,-29,gap_midpoint_reverse center=+17.9 entrySteer=+4.17 eq5=-0.73 pair=filtered,13,13,2,11,2,1,2,0,0,0,0,72,2,1,0,5,1,2.796875,48.390625,25.593750,2431.750000,1251.000000,1,2.796875,47.125000,25.265625,2431.750000,1296.000000,1756.162155,17.885997,median_filtered_pair,1135.750000,-7.000000,6.270484,-0.729516,4.173399,17.885997,0,0,3,0,0,,,,,,,0,,0,,,-42.896221,6,180.071774,82.822694,-42.896221,,,0,0
40.766799,1785218609.461666107,reverse_align,-80,61,-29,gap_midpoint_reverse center=+17.9 entrySteer=+4.18 eq5=-0.22 pair=filtered,16,16,5,11,3,1,2,0,0,0,0,73,2,1,0,5,1,2.796875,48.390625,25.593750,2431.750000,1251.000000,1,2.796875,48.390625,25.593750,2431.750000,1251.000000,1794.718994,17.919137,median_filtered_pair,1180.750000,-7.000000,6.777218,-0.222782,4.181132,17.919137,0,0,3,0,0,,,,,,,0,,0,,,-47.015646,6,249.682023,72.717117,-47.015646,,,0,0
40.851873,1785218609.572690964,reverse_align,-80,61,-29,gap_midpoint_reverse center=+17.9 entrySteer=+4.18 eq5=-0.22 pair=filtered,15,15,4,11,2,1,2,0,0,0,0,74,2,1,0,5,1,3.234375,48.390625,25.812500,2389.250000,1251.000000,1,2.796875,48.390625,25.593750,2431.750000,1251.000000,1794.718994,17.919137,median_filtered_pair,1180.750000,-7.000000,6.777218,-0.222782,4.181132,17.919137,0,0,3,0,0,,,,,,,0,,0,,,-41.521219,4,208.248873,86.891071,-41.521219,,,0,0
40.941103,1785218609.572690964,reverse_align,-80,61,-29,gap_midpoint_reverse center=+17.9 entrySteer=+4.18 eq5=-0.22 pair=filtered,15,15,4,11,2,1,2,0,0,0,0,74,2,1,0,5,1,3.234375,48.390625,25.812500,2389.250000,1251.000000,1,2.796875,48.390625,25.593750,2431.750000,1251.000000,1794.718994,17.919137,median_filtered_pair,1180.750000,-7.000000,6.777218,-0.222782,4.181132,17.919137,0,0,3,0,0,,,,,,,0,,0,,,-41.521219,4,208.248873,86.891071,-41.521219,,,0,0
41.033603,1785218609.687319040,reverse_align,-80,62,-29,gap_midpoint_reverse center=+18.3 entrySteer=+4.26 eq5=-0.36 pair=filtered,15,15,6,9,2,1,2,0,0,0,0,75,2,1,0,5,1,4.390625,49.890625,27.140625,2419.500000,1226.750000,1,3.234375,48.390625,25.812500,2419.500000,1251.000000,1774.862436,18.271907,median_filtered_pair,1168.500000,-7.000000,6.637323,-0.362677,4.263445,18.271907,0,0,3,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
41.121186,1785218609.799295902,reverse_align,-80,68,-29,gap_midpoint_reverse center=+19.3 entrySteer=+4.51 eq5=-0.08 pair=filtered,10,10,1,9,2,1,2,0,0,0,0,76,2,1,0,5,1,4.390625,50.578125,27.484375,2419.500000,1198.500000,1,4.390625,49.890625,27.140625,2419.500000,1226.750000,1788.331044,19.330022,median_filtered_pair,1192.750000,-7.000000,6.915672,-0.084328,4.510338,19.330022,0,0,3,0,0,,,,,,,0,,0,,,-51.758346,4,177.543104,111.980038,-51.758346,,,0,0
41.208111,1785218609.910086870,reverse_align,-80,67,-29,gap_midpoint_reverse center=+19.3 entrySteer=+4.50 eq5=+0.25 pair=filtered,9,9,2,7,3,1,2,0,0,0,0,77,2,1,0,5,1,4.390625,50.578125,27.484375,2419.500000,1198.500000,1,4.390625,50.578125,27.484375,2419.500000,1198.500000,1809.794551,19.295523,median_filtered_pair,1221.000000,-7.000000,7.247144,0.247144,4.502289,19.295523,0,0,3,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
41.294851,1785218610.022097826,reverse_align,-80,67,-29,gap_midpoint_reverse center=+19.3 entrySteer=+4.50 eq5=+0.25 pair=filtered,16,16,2,14,3,1,2,0,0,0,0,78,2,1,0,5,1,4.390625,51.921875,28.156250,2419.500000,1187.000000,1,4.390625,50.578125,27.484375,2419.500000,1198.500000,1809.794551,19.295523,median_filtered_pair,1221.000000,-7.000000,7.247144,0.247144,4.502289,19.295523,0,0,3,0,0,,,,,,,0,,0,,,-32.798748,5,128.484675,160.534054,-32.798748,,,0,0
